timestamp;x (in radians/s);y (in radians/s);z (in radians/s)
1603186424.817924;-0.139798;-0.107821;-0.184517
1603186424.827903;-0.144895;-0.080249;-0.160430
1603186424.837913;-0.131267;-0.039768;-0.109291
1603186424.847922;-0.090078;0.022447;-0.037664
1603186424.857852;-0.028341;0.083791;0.038269
1603186424.867862;0.034095;0.104375;0.089820
1603186424.877841;0.080731;0.067206;0.095003
1603186424.887851;0.100912;0.003561;0.058364
1603186424.897860;0.096332;-0.061702;0.001974
1603186424.907840;0.060521;-0.111878;-0.051847
1603186424.917849;0.013081;-0.126761;-0.088660
1603186424.927829;-0.028261;-0.119321;-0.100652
1603186424.937838;-0.070840;-0.100064;-0.094741
1603186424.947848;-0.096972;-0.069550;-0.084143
1603186424.957827;-0.110203;-0.026682;-0.055294
1603186424.967837;-0.098900;0.001117;-0.012772
1603186424.977816;-0.041595;0.063072;0.041745
1603186424.987826;0.042452;0.105075;0.087142
1603186424.997836;0.134236;0.124088;0.104054
1603186425.007815;0.212391;0.126356;0.090825
1603186425.017825;0.264564;0.141798;0.078009
1603186425.027804;0.291211;0.158737;0.082875
1603186425.037814;0.287765;0.164150;0.105094
1603186425.047824;0.267559;0.154273;0.140287
1603186425.057803;0.229401;0.110908;0.172209
1603186425.067813;0.174296;0.061195;0.178867
1603186425.077792;0.088337;0.013109;0.137032
1603186425.087802;-0.012348;-0.016410;0.063871
1603186425.097811;-0.104967;-0.008866;-0.010714
1603186425.107791;-0.166275;0.016917;-0.056749
1603186425.117800;-0.186121;0.063711;-0.068013
1603186425.127780;-0.175164;0.101737;-0.052323
1603186425.137789;-0.141089;0.113875;-0.031411
1603186425.147799;-0.096556;0.098070;-0.024458
1603186425.157778;-0.054568;0.055608;-0.037391
1603186425.167788;-0.029661;-0.004676;-0.070266
1603186425.177768;-0.024631;-0.065257;-0.101556
1603186425.187777;-0.020727;-0.092509;-0.113857
1603186425.197787;-0.006829;-0.079409;-0.096142
1603186425.207766;0.027172;-0.039393;-0.047098
1603186425.217776;0.075995;-0.006091;0.016846
1603186425.227755;0.132655;-0.001489;0.072260
1603186425.237765;0.181527;-0.011811;0.120950
1603186425.247775;0.209104;-0.068489;0.145328
1603186425.257754;0.212592;-0.124580;0.126966
1603186425.267764;0.186172;-0.173596;0.057220
1603186425.277743;0.131616;-0.203791;-0.050010
1603186425.287753;0.060199;-0.205719;-0.165093
1603186425.297763;-0.013840;-0.193215;-0.251807
1603186425.307742;-0.075189;-0.169571;-0.285175
1603186425.317752;-0.107246;-0.128635;-0.270262
1603186425.327731;-0.109791;-0.084380;-0.230896
1603186425.337741;-0.089391;-0.052022;-0.189890
1603186425.347750;-0.051563;-0.036979;-0.157700
1603186425.357730;-0.009943;-0.034430;-0.134158
1603186425.367739;0.030163;-0.048253;-0.125603
1603186425.377719;0.053625;-0.045432;-0.127114
1603186425.387728;0.060526;-0.017659;-0.134485
1603186425.397738;0.068519;0.033407;-0.130009
1603186425.407717;0.074145;0.080453;-0.105260
1603186425.417727;0.082451;0.115727;-0.056492
1603186425.427706;0.081334;0.109095;-0.006644
1603186425.437716;0.066946;0.069785;0.021275
1603186425.447726;0.045065;0.014386;0.016431
1603186425.457705;0.014430;-0.029072;-0.016903
1603186425.467715;-0.013836;-0.051499;-0.064359
1603186425.477694;-0.035789;-0.057160;-0.104924
1603186425.487704;-0.046937;-0.050335;-0.113440
1603186425.497714;-0.041366;-0.035424;-0.090565
1603186425.507693;-0.020612;-0.017796;-0.044120
1603186425.517703;0.008434;-0.010052;0.006195
1603186425.527682;0.034367;-0.008921;0.035666
1603186425.537692;0.039691;-0.027683;0.035243
1603186425.547671;0.032374;-0.050673;0.011173
1603186425.557681;0.024325;-0.061317;-0.021962
1603186425.567691;0.013145;-0.053206;-0.061607
1603186425.577670;0.000511;-0.048805;-0.101625
1603186425.587680;-0.013764;-0.055667;-0.129393
1603186425.597659;-0.018512;-0.058042;-0.122103
1603186425.607669;-0.009022;-0.041795;-0.076115
1603186425.617678;0.021981;0.002606;-0.004576
1603186425.627658;0.070764;0.054916;0.073186
1603186425.637667;0.123592;0.073449;0.134775
1603186425.647647;0.164086;0.056347;0.169783
1603186425.657656;0.184826;0.032931;0.164431
1603186425.667666;0.171654;0.008675;0.120126
1603186425.677645;0.129506;-0.011280;0.055414
1603186425.687655;0.070657;-0.012092;-0.012470
1603186425.697634;0.006449;-0.002584;-0.071613
1603186425.707644;-0.049946;0.002548;-0.114478
1603186425.717654;-0.086766;-0.000940;-0.135945
1603186425.727633;-0.099685;0.003860;-0.124787
1603186425.737643;-0.084865;0.012132;-0.087411
1603186425.747622;-0.054634;0.019573;-0.040974
1603186425.757632;-0.014851;0.016630;-0.000058
1603186425.767642;0.028202;-0.000606;0.021912
1603186425.777621;0.072627;-0.029149;0.028344
1603186425.787631;0.122353;-0.062885;0.032644
1603186425.797610;0.179633;-0.073686;0.039895
1603186425.807620;0.252550;-0.075348;0.060743
1603186425.817630;0.325884;-0.100270;0.101183
1603186425.827609;0.374692;-0.153881;0.149890
1603186425.837619;0.370341;-0.217375;0.183971
1603186425.847598;0.308663;-0.274673;0.173275
1603186425.857586;0.179549;-0.303797;0.109500
1603186425.867594;-0.001355;-0.314201;0.019199
1603186425.877575;-0.189392;-0.299088;-0.058844
1603186425.887583;-0.351496;-0.251140;-0.108876
1603186425.897564;-0.467599;-0.187489;-0.135490
1603186425.907573;-0.526643;-0.118407;-0.169659
1603186425.917583;-0.519204;-0.042498;-0.207989
1603186425.927562;-0.453093;0.025058;-0.243324
1603186425.937572;-0.330634;0.076054;-0.236637
1603186425.947551;-0.165342;0.104799;-0.169547
1603186425.957561;0.009919;0.117483;-0.065205
1603186425.967571;0.147849;0.113225;0.019240
1603186425.977550;0.207143;0.071233;0.043917
1603186425.987560;0.171777;0.001227;-0.010359
1603186425.997539;0.048042;-0.057407;-0.114787
1603186426.007549;-0.115897;-0.068324;-0.221497
1603186426.017559;-0.269689;-0.034954;-0.284087
1603186426.027538;-0.374129;0.007894;-0.280642
1603186426.037548;-0.405940;0.042766;-0.222689
1603186426.047527;-0.365264;0.069351;-0.134968
1603186426.057537;-0.268848;0.099116;-0.053617
1603186426.067547;-0.148513;0.126553;0.001133
1603186426.077526;-0.051412;0.138681;-0.000217
1603186426.087536;-0.003067;0.137624;-0.061051
1603186426.097515;-0.009322;0.126663;-0.151428
1603186426.107525;-0.057323;0.109896;-0.236362
1603186426.117534;-0.123897;0.092097;-0.286990
1603186426.127514;-0.181742;0.084171;-0.288572
1603186426.137523;-0.217627;0.106559;-0.248408
1603186426.147503;-0.218018;0.145991;-0.180870
1603186426.157511;-0.184203;0.169558;-0.095763
1603186426.167521;-0.125306;0.156470;-0.012467
1603186426.177500;-0.061480;0.121718;0.059761
1603186426.187510;-0.002479;0.081105;0.103756
1603186426.197490;0.032372;0.038396;0.113456
1603186426.207500;0.040802;0.001050;0.094704
1603186426.217510;0.024038;-0.016890;0.057254
1603186426.227489;-0.012040;-0.018032;0.016769
1603186426.237499;-0.054239;-0.009996;-0.009925
1603186426.247478;-0.102163;-0.005564;-0.016678
1603186426.257488;-0.143769;-0.013801;-0.007071
1603186426.267498;-0.181796;-0.036992;0.009723
1603186426.277477;-0.200303;-0.055523;0.030093
1603186426.287487;-0.193032;-0.057566;0.042577
1603186426.297466;-0.165057;-0.039408;0.057044
1603186426.307476;-0.123354;-0.000784;0.068845
1603186426.317485;-0.081636;0.042324;0.078596
1603186426.327465;-0.045412;0.086657;0.083117
1603186426.337475;-0.011997;0.125248;0.077921
1603186426.347454;0.014375;0.133560;0.066670
1603186426.357464;0.040042;0.116902;0.048637
1603186426.367473;0.057354;0.084815;0.033883
1603186426.377453;0.069162;0.060705;0.036385
1603186426.387462;0.075101;0.048932;0.058944
1603186426.397442;0.073012;0.051193;0.089681
1603186426.407451;0.063678;0.053275;0.113953
1603186426.417461;0.050223;0.050450;0.119547
1603186426.427440;0.032905;0.045814;0.108128
1603186426.437450;0.018306;0.035054;0.088325
1603186426.447429;0.007318;0.024326;0.057154
1603186426.457438;-0.003140;0.018113;0.026815
1603186426.467417;-0.007314;0.005702;0.003205
1603186426.477427;-0.003764;-0.000168;0.003670
1603186426.487437;0.015315;0.000778;0.014007
1603186426.497416;0.045980;0.007500;0.029757
1603186426.507427;0.072519;0.024968;0.039225
1603186426.517406;0.093431;0.050152;0.047848
1603186426.527416;0.112962;0.078304;0.062559
1603186426.537426;0.145361;0.131334;0.087726
1603186426.547405;0.211255;0.202333;0.120823
1603186426.557415;0.297184;0.244235;0.152083
1603186426.567394;0.368329;0.225207;0.179905
1603186426.577404;0.393466;0.144074;0.199099
1603186426.587413;0.347418;0.036971;0.198414
1603186426.597393;0.247138;-0.028946;0.167382
1603186426.607402;0.109011;-0.019922;0.103046
1603186426.617382;-0.055062;-0.019819;0.023360
1603186426.627392;-0.201565;-0.008735;-0.035883
1603186426.637401;-0.299524;0.033720;-0.045995
1603186426.647381;-0.343856;0.050017;-0.004943
1603186426.657390;-0.338191;0.060136;0.051966
1603186426.667370;-0.290371;0.065239;0.097313
1603186426.677379;-0.203326;0.079813;0.112380
1603186426.687389;-0.099513;0.083138;0.097819
1603186426.697368;0.007007;0.076583;0.076807
1603186426.707378;0.102442;0.073898;0.078256
1603186426.717357;0.183762;0.060223;0.118333
1603186426.727367;0.248924;0.030283;0.190242
1603186426.737377;0.281002;-0.016205;0.264051
1603186426.747356;0.276835;-0.083036;0.319918
1603186426.757366;0.238494;-0.140166;0.339121
1603186426.767344;0.171590;-0.191520;0.321576
1603186426.777354;0.087879;-0.233417;0.273247
1603186426.787364;-0.009199;-0.283353;0.197237
1603186426.797343;-0.112484;-0.316921;0.097517
1603186426.807353;-0.205517;-0.319418;-0.010164
1603186426.817333;-0.263211;-0.268290;-0.092416
1603186426.827343;-0.268569;-0.168425;-0.135813
1603186426.837352;-0.215608;-0.055074;-0.131672
1603186426.847332;-0.106118;0.037457;-0.082083
1603186426.857320;0.034797;0.091731;-0.009577
1603186426.867300;0.174156;0.107659;0.065316
1603186426.877309;0.280342;0.083092;0.116399
1603186426.887319;0.334486;0.046654;0.140495
1603186426.897298;0.334138;0.021549;0.141269
1603186426.907308;0.294910;0.022216;0.135543
1603186426.917287;0.227443;0.036112;0.129645
1603186426.927297;0.148343;0.048815;0.126270
1603186426.937307;0.073915;0.042828;0.115914
1603186426.947286;0.010406;0.029013;0.088735
1603186426.957296;-0.052293;0.015508;0.047337
1603186426.967275;-0.097382;0.005226;-0.003974
1603186426.977285;-0.115257;-0.006151;-0.050718
1603186426.987295;-0.114739;-0.017830;-0.084819
1603186426.997274;-0.112602;-0.044235;-0.106190
1603186427.007284;-0.113391;-0.067933;-0.111180
1603186427.017263;-0.115908;-0.067082;-0.105404
1603186427.027273;-0.111705;-0.041975;-0.086015
1603186427.037283;-0.096652;-0.015977;-0.062295
1603186427.047262;-0.075292;-0.006091;-0.040118
1603186427.057272;-0.048416;-0.004331;-0.022605
1603186427.067251;-0.013649;-0.008760;-0.008387
1603186427.077261;0.014221;-0.017905;0.002122
1603186427.087270;0.035946;-0.025869;0.007321
1603186427.097250;0.045085;-0.033230;-0.002544
1603186427.107259;0.046795;-0.035290;-0.015819
1603186427.117239;0.051157;-0.034374;-0.020038
1603186427.127248;0.070893;-0.022028;-0.005590
1603186427.137258;0.114180;-0.009302;0.027076
1603186427.147237;0.170172;0.003236;0.068037
1603186427.157247;0.217050;0.013734;0.093233
1603186427.167226;0.234576;0.003251;0.090923
1603186427.177236;0.210147;-0.020751;0.060446
1603186427.187246;0.157857;-0.023911;0.005028
1603186427.197225;0.094413;-0.009804;-0.054358
1603186427.207235;0.031922;0.004265;-0.105941
1603186427.217214;-0.025810;0.001957;-0.145536
1603186427.227224;-0.072378;-0.016221;-0.166763
1603186427.237234;-0.094910;-0.034737;-0.169551
1603186427.247213;-0.081913;-0.036327;-0.155350
1603186427.257223;-0.025964;-0.031505;-0.125725
1603186427.267202;0.074981;-0.029734;-0.077385
1603186427.277212;0.207177;-0.038401;-0.013551
1603186427.287222;0.337456;-0.072007;0.051082
1603186427.297201;0.436189;-0.120136;0.106852
1603186427.307211;0.450690;-0.149493;0.125092
1603186427.317190;0.352136;-0.217264;0.096030
1603186427.327200;0.147905;-0.236803;0.005238
1603186427.337209;-0.138729;-0.236188;-0.138423
1603186427.347189;-0.438183;-0.203169;-0.288724
1603186427.357198;-0.665269;-0.162914;-0.396458
1603186427.367178;-0.762681;-0.111045;-0.437166
1603186427.377187;-0.725596;-0.065169;-0.414666
1603186427.387167;-0.558586;-0.007653;-0.345612
1603186427.397176;-0.286189;0.061095;-0.237553
1603186427.407186;0.051559;0.122218;-0.098576
1603186427.417165;0.376674;0.159128;0.034774
1603186427.427175;0.624489;0.139697;0.129953
1603186427.437154;0.753694;0.100544;0.176603
1603186427.447164;0.763212;0.104742;0.173599
1603186427.457174;0.642612;0.068135;0.121831
1603186427.467153;0.394831;-0.028543;0.013418
1603186427.477163;0.066949;-0.119494;-0.141175
1603186427.487142;-0.288702;-0.131186;-0.306476
1603186427.497152;-0.607320;-0.087188;-0.442979
1603186427.507162;-0.808023;0.023762;-0.510713
1603186427.517141;-0.867867;0.143736;-0.511855
1603186427.527151;-0.800112;0.230729;-0.461436
1603186427.537130;-0.630303;0.253366;-0.375400
1603186427.547140;-0.399573;0.230223;-0.287402
1603186427.557150;-0.154981;0.185551;-0.220790
1603186427.567129;0.047891;0.133019;-0.188364
1603186427.577139;0.166228;0.073267;-0.184827
1603186427.587118;0.190622;0.036940;-0.188229
1603186427.597128;0.154676;0.049953;-0.174191
1603186427.607137;0.083914;0.085829;-0.127887
1603186427.617117;0.007608;0.123184;-0.057778
1603186427.627126;-0.045672;0.151891;0.019555
1603186427.637106;-0.067369;0.157732;0.087125
1603186427.647115;-0.055816;0.131952;0.138208
1603186427.657125;-0.012630;0.077243;0.174758
1603186427.667104;0.042206;0.005383;0.189040
1603186427.677114;0.096614;-0.049349;0.182061
1603186427.687093;0.135847;-0.066658;0.155117
1603186427.697103;0.144145;-0.063747;0.118421
1603186427.707113;0.117570;-0.061297;0.076984
1603186427.717092;0.060811;-0.060772;0.040088
1603186427.727102;-0.008411;-0.060957;0.013636
1603186427.737081;-0.071251;-0.055570;-0.005708
1603186427.747091;-0.114662;-0.045659;-0.017622
1603186427.757101;-0.126682;-0.021183;-0.020132
1603186427.767080;-0.113507;0.022867;-0.019127
1603186427.777090;-0.082359;0.059942;-0.012498
1603186427.787069;-0.049012;0.074161;0.003584
1603186427.797079;-0.008833;0.077184;0.038078
1603186427.807089;0.031163;0.071399;0.078492
1603186427.817068;0.069909;0.069642;0.107598
1603186427.827078;0.095630;0.070604;0.115212
1603186427.837057;0.105822;0.064548;0.103658
1603186427.847067;0.097486;0.060588;0.083337
1603186427.857017;0.089514;0.054923;0.070897
1603186427.866997;0.085498;0.042874;0.068334
1603186427.877006;0.087847;0.021878;0.081167
1603186427.886986;0.091358;0.000583;0.089154
1603186427.896995;0.090346;-0.005614;0.083631
1603186427.907005;0.079679;0.006294;0.056478
1603186427.916984;0.061511;0.025395;0.018471
1603186427.926994;0.039213;0.037469;-0.019130
1603186427.936973;0.016312;0.039671;-0.044448
1603186427.946983;-0.003251;0.034114;-0.053258
1603186427.956993;-0.016472;0.032758;-0.049341
1603186427.966972;-0.023191;0.061984;-0.035956
1603186427.976982;-0.012979;0.116979;-0.016271
1603186427.986961;0.024466;0.206619;0.009661
1603186427.996971;0.088390;0.284530;0.030423
1603186428.006981;0.167415;0.309048;0.051770
1603186428.016960;0.245171;0.278272;0.073030
1603186428.026970;0.297992;0.181980;0.096490
1603186428.036949;0.296679;0.096533;0.099557
1603186428.046959;0.236136;0.040008;0.065298
1603186428.056968;0.104803;0.011282;-0.010221
1603186428.066948;-0.072963;0.006328;-0.105016
1603186428.076957;-0.251483;-0.002247;-0.184956
1603186428.086937;-0.386958;0.023540;-0.215879
1603186428.096947;-0.463392;0.029191;-0.201460
1603186428.106956;-0.489883;0.008176;-0.176152
1603186428.116936;-0.486858;-0.017358;-0.167462
1603186428.126945;-0.464897;-0.026113;-0.172400
1603186428.136925;-0.424672;-0.010803;-0.170899
1603186428.146934;-0.355944;0.034393;-0.146699
1603186428.156944;-0.269428;0.069296;-0.101343
1603186428.166923;-0.146599;0.163603;-0.013204
1603186428.176933;0.008930;0.222366;0.117842
1603186428.186912;0.169314;0.246905;0.260356
1603186428.196922;0.297386;0.197813;0.369581
1603186428.206932;0.364545;0.078202;0.419551
1603186428.216911;0.371872;-0.044421;0.408682
1603186428.226921;0.306701;-0.126399;0.342740
1603186428.236900;0.171837;-0.205586;0.234605
1603186428.246910;0.003251;-0.228966;0.112614
1603186428.256920;-0.153858;-0.203368;0.018374
1603186428.266899;-0.262174;-0.159880;-0.030490
1603186428.276909;-0.305047;-0.131184;-0.044496
1603186428.286888;-0.283554;-0.124755;-0.040735
1603186428.296898;-0.213211;-0.112370;-0.039923
1603186428.306877;-0.110183;-0.082425;-0.034549
1603186428.316887;0.011471;-0.044878;-0.025683
1603186428.326896;0.127569;0.001424;-0.004796
1603186428.336876;0.221137;0.042515;0.029551
1603186428.346885;0.271477;0.067209;0.065276
1603186428.356865;0.277923;0.072596;0.092037
1603186428.366874;0.247542;0.052344;0.102748
1603186428.376884;0.191939;0.029711;0.088558
1603186428.386864;0.121545;0.015319;0.055281
1603186428.396873;0.052672;0.005550;0.013664
1603186428.406853;-0.000521;0.001741;-0.019025
1603186428.416862;-0.028633;-0.003602;-0.035119
1603186428.426872;-0.023662;-0.011425;-0.030242
1603186428.436851;0.001274;-0.011631;-0.011848
1603186428.446861;0.027307;-0.006003;0.005343
1603186428.456840;0.030540;-0.010692;0.012476
1603186428.466850;0.004916;-0.021521;-0.002698
1603186428.476860;-0.041458;-0.040320;-0.039766
1603186428.486839;-0.102799;-0.058355;-0.092957
1603186428.496849;-0.154088;-0.053554;-0.146943
1603186428.506828;-0.172441;-0.024538;-0.177881
1603186428.516838;-0.145905;0.000458;-0.171611
1603186428.526848;-0.086643;0.005953;-0.125876
1603186428.536827;-0.004390;0.000107;-0.054647
1603186428.546837;0.077644;-0.015735;0.007738
1603186428.556816;0.140423;-0.024004;0.046000
1603186428.566826;0.173596;-0.028674;0.048309
1603186428.576835;0.182592;-0.024802;0.030456
1603186428.586815;0.173322;-0.031007;0.000264
1603186428.596824;0.148714;-0.050389;-0.023737
1603186428.606804;0.114385;-0.071936;-0.042704
1603186428.616813;0.078107;-0.097902;-0.056429
1603186428.626823;0.044279;-0.123509;-0.072825
1603186428.636802;0.013354;-0.131086;-0.087292
1603186428.646812;-0.006967;-0.108502;-0.101160
1603186428.656791;-0.012571;-0.044117;-0.108996
1603186428.666801;-0.012366;0.040177;-0.122581
1603186428.676811;-0.016153;0.099836;-0.141418
1603186428.686790;-0.028053;0.111880;-0.165672
1603186428.696800;-0.037601;0.059056;-0.183285
1603186428.706779;-0.028828;-0.020007;-0.186881
1603186428.716789;0.018955;-0.082719;-0.170622
1603186428.726799;0.106363;-0.129478;-0.145702
1603186428.736778;0.217285;-0.156974;-0.121032
1603186428.746788;0.320247;-0.190779;-0.081859
1603186428.756767;0.394042;-0.213414;-0.031568
1603186428.766777;0.399845;-0.212317;0.014092
